ano;regiao;uf;local_obito;faixa_etaria;sexo;quant_obitos;quant_populacao
2022;Nordeste;MA;HOSPITAL;< 9;F;3;7153262
2022;Nordeste;MA;HOSPITAL;< 9;M;5;7153262
2022;Nordeste;MA;HOSPITAL;> 100;F;2;7153262
2022;Nordeste;MA;HOSPITAL;> 100;M;3;7153262
2022;Nordeste;MA;IGNORADO;50 - 59;F;1;7153262
2022;Nordeste;MA;IGNORADO;90 - 99;M;1;7153262
2022;Nordeste;MA;OUTRO;30 - 39;F;1;7153262
2022;Nordeste;MA;OUTRO;50 - 59;F;1;7153262
2022;Nordeste;MA;OUTRO;50 - 59;M;2;7153262
2022;Nordeste;MA;OUTRO;60 - 69;F;1;7153262
2022;Nordeste;MA;OUTRO;70 - 79;F;1;7153262
2022;Nordeste;MA;OUTRO;70 - 79;M;1;7153262
2022;Nordeste;MA;OUTRO;90 - 99;F;1;7153262
2022;Nordeste;MA;OUTRO;< 9;M;1;7153262
2022;Nordeste;MA;OUTRO;> 100;M;1;7153262
2022;Nordeste;MA;OUTROS_SERVICOS_SAUDE;40 - 49;F;1;7153262
2022;Nordeste;MA;OUTROS_SERVICOS_SAUDE;70 - 79;M;2;7153262
2022;Nordeste;MA;POSTO_SAUDE;60 - 69;M;1;7153262
2022;Nordeste;MA;VIA_PUBLICA;60 - 69;M;1;7153262
2022;Nordeste;PB;DOMICILIO;10 - 19;M;1;4059905
2022;Nordeste;PB;DOMICILIO;40 - 49;M;1;4059905
2022;Nordeste;PB;DOMICILIO;50 - 59;F;2;4059905
2022;Nordeste;PB;DOMICILIO;50 - 59;M;1;4059905
2022;Nordeste;PB;DOMICILIO;60 - 69;M;2;4059905
2022;Nordeste;PB;DOMICILIO;70 - 79;F;4;4059905
2022;Nordeste;PB;DOMICILIO;70 - 79;M;2;4059905
2022;Nordeste;PB;DOMICILIO;80 - 89;F;9;4059905
2022;Nordeste;PB;DOMICILIO;80 - 89;M;4;4059905
2022;Nordeste;PB;DOMICILIO;90 - 99;F;7;4059905
2022;Nordeste;PB;DOMICILIO;90 - 99;M;4;4059905
2022;Nordeste;PB;DOMICILIO;< 9;F;1;4059905
2022;Nordeste;PB;HOSPITAL;10 - 19;F;1;4059905
2022;Nordeste;PB;HOSPITAL;10 - 19;M;2;4059905
2022;Nordeste;PB;HOSPITAL;20 - 29;F;6;4059905
2022;Nordeste;PB;HOSPITAL;20 - 29;M;4;4059905
2022;Nordeste;PB;HOSPITAL;30 - 39;F;6;4059905
2022;Nordeste;PB;HOSPITAL;30 - 39;M;7;4059905
2022;Nordeste;PB;HOSPITAL;40 - 49;F;12;4059905
2022;Nordeste;PB;HOSPITAL;40 - 49;M;17;4059905
2022;Nordeste;PB;HOSPITAL;50 - 59;F;13;4059905
2022;Nordeste;PB;HOSPITAL;50 - 59;M;27;4059905
2022;Nordeste;PB;HOSPITAL;60 - 69;F;39;4059905
2022;Nordeste;PB;HOSPITAL;60 - 69;M;40;4059905
2022;Nordeste;PB;HOSPITAL;70 - 79;F;52;4059905
2022;Nordeste;PB;HOSPITAL;70 - 79;M;66;4059905
2022;Nordeste;PB;HOSPITAL;80 - 89;F;87;4059905
2022;Nordeste;PB;HOSPITAL;80 - 89;M;79;4059905
2022;Nordeste;PB;HOSPITAL;90 - 99;F;45;4059905
2022;Nordeste;PB;HOSPITAL;90 - 99;M;43;4059905
2022;Nordeste;PB;HOSPITAL;< 9;F;1;4059905
2022;Nordeste;PB;HOSPITAL;< 9;M;3;4059905
2022;Nordeste;PB;HOSPITAL;> 100;F;1;4059905
2022;Nordeste;PB;HOSPITAL;> 100;M;2;4059905
2022;Nordeste;PB;HOSPITAL;N/I;F;1;4059905
2022;Nordeste;PB;OUTROS_SERVICOS_SAUDE;20 - 29;F;1;4059905
2022;Nordeste;PB;OUTROS_SERVICOS_SAUDE;30 - 39;M;1;4059905
2022;Nordeste;PB;OUTROS_SERVICOS_SAUDE;50 - 59;F;3;4059905
2022;Nordeste;PB;OUTROS_SERVICOS_SAUDE;50 - 59;M;1;4059905
2022;Nordeste;PB;OUTROS_SERVICOS_SAUDE;60 - 69;F;1;4059905
2022;Nordeste;PB;OUTROS_SERVICOS_SAUDE;60 - 69;M;1;4059905
2022;Nordeste;PB;OUTROS_SERVICOS_SAUDE;70 - 79;F;2;4059905
2022;Nordeste;PB;OUTROS_SERVICOS_SAUDE;70 - 79;M;4;4059905
2022;Nordeste;PB;OUTROS_SERVICOS_SAUDE;80 - 89;F;10;4059905
2022;Nordeste;PB;OUTROS_SERVICOS_SAUDE;80 - 89;M;5;4059905
2022;Nordeste;PB;OUTROS_SERVICOS_SAUDE;90 - 99;F;4;4059905
2022;Nordeste;PB;OUTROS_SERVICOS_SAUDE;> 100;F;1;4059905
2022;Nordeste;PB;OUTROS_SERVICOS_SAUDE;> 100;M;1;4059905
2022;Nordeste;PB;VIA_PUBLICA;40 - 49;F;1;4059905
2022;Nordeste;PB;VIA_PUBLICA;40 - 49;M;2;4059905
2022;Nordeste;PE;DOMICILIO;40 - 49;F;1;9674793
2022;Nordeste;PE;DOMICILIO;40 - 49;M;2;9674793
2022;Nordeste;PE;DOMICILIO;50 - 59;F;1;9674793
2022;Nordeste;PE;DOMICILIO;50 - 59;M;1;9674793
2022;Nordeste;PE;DOMICILIO;60 - 69;F;2;9674793
2022;Nordeste;PE;DOMICILIO;60 - 69;M;2;9674793
2022;Nordeste;PE;DOMICILIO;70 - 79;F;3;9674793
2022;Nordeste;PE;DOMICILIO;70 - 79;M;4;9674793
2022;Nordeste;PE;DOMICILIO;80 - 89;F;8;9674793
2022;Nordeste;PE;DOMICILIO;80 - 89;M;10;9674793
2022;Nordeste;PE;DOMICILIO;90 - 99;F;6;9674793
2022;Nordeste;PE;DOMICILIO;90 - 99;M;6;9674793
2022;Nordeste;PE;HOSPITAL;10 - 19;F;4;9674793
2022;Nordeste;PE;HOSPITAL;10 - 19;M;6;9674793
2022;Nordeste;PE;HOSPITAL;20 - 29;F;8;9674793
2022;Nordeste;PE;HOSPITAL;20 - 29;M;4;9674793
2022;Nordeste;PE;HOSPITAL;30 - 39;F;13;9674793
2022;Nordeste;PE;HOSPITAL;30 - 39;M;14;9674793
2022;Nordeste;PE;HOSPITAL;40 - 49;F;26;9674793
2022;Nordeste;PE;HOSPITAL;40 - 49;M;41;9674793
2022;Nordeste;PE;HOSPITAL;50 - 59;F;48;9674793
2022;Nordeste;PE;HOSPITAL;50 - 59;M;67;9674793
2022;Nordeste;PE;HOSPITAL;60 - 69;F;81;9674793
2022;Nordeste;PE;HOSPITAL;60 - 69;M;113;9674793
2022;Nordeste;PE;HOSPITAL;70 - 79;F;132;9674793
2022;Nordeste;PE;HOSPITAL;70 - 79;M;154;9674793
2022;Nordeste;PE;HOSPITAL;80 - 89;F;144;9674793
2022;Nordeste;PE;HOSPITAL;80 - 89;M;165;9674793
2022;Nordeste;PE;HOSPITAL;90 - 99;F;82;9674793
2022;Nordeste;PE;HOSPITAL;90 - 99;M;69;9674793
2022;Nordeste;PE;HOSPITAL;< 9;F;8;9674793
2022;Nordeste;PE;HOSPITAL;< 9;M;8;9674793
2022;Nordeste;PE;HOSPITAL;> 100;F;19;9674793
2022;Nordeste;PE;HOSPITAL;> 100;M;9;9674793
2022;Nordeste;PE;HOSPITAL;N/I;F;2;9674793
2022;Nordeste;PE;HOSPITAL;N/I;M;1;9674793
2022;Nordeste;PE;IGNORADO;10 - 19;M;1;9674793
2022;Nordeste;PE;IGNORADO;50 - 59;M;1;9674793
2022;Nordeste;PE;IGNORADO;90 - 99;M;1;9674793
2022;Nordeste;PE;OUTRO;80 - 89;F;1;9674793
2022;Nordeste;PE;OUTRO;< 9;F;1;9674793
2022;Nordeste;PE;OUTRO;> 100;M;1;9674793
2022;Nordeste;PE;OUTROS_SERVICOS_SAUDE;20 - 29;F;1;9674793
2022;Nordeste;PE;OUTROS_SERVICOS_SAUDE;30 - 39;F;1;9674793
2022;Nordeste;PE;OUTROS_SERVICOS_SAUDE;30 - 39;M;1;9674793
2022;Nordeste;PE;OUTROS_SERVICOS_SAUDE;40 - 49;F;1;9674793
2022;Nordeste;PE;OUTROS_SERVICOS_SAUDE;50 - 59;F;4;9674793
2022;Nordeste;PE;OUTROS_SERVICOS_SAUDE;50 - 59;M;2;9674793
2022;Nordeste;PE;OUTROS_SERVICOS_SAUDE;60 - 69;M;1;9674793
2022;Nordeste;PE;OUTROS_SERVICOS_SAUDE;70 - 79;F;5;9674793
2022;Nordeste;PE;OUTROS_SERVICOS_SAUDE;70 - 79;M;4;9674793
2022;Nordeste;PE;OUTROS_SERVICOS_SAUDE;80 - 89;F;6;9674793
2022;Nordeste;PE;OUTROS_SERVICOS_SAUDE;80 - 89;M;2;9674793
2022;Nordeste;PE;OUTROS_SERVICOS_SAUDE;90 - 99;F;1;9674793
2022;Nordeste;PE;OUTROS_SERVICOS_SAUDE;90 - 99;M;3;9674793
2022;Nordeste;PE;OUTROS_SERVICOS_SAUDE;< 9;M;1;9674793
2022;Nordeste;PE;VIA_PUBLICA;50 - 59;M;1;9674793
2022;Nordeste;PE;VIA_PUBLICA;70 - 79;M;1;9674793
2022;Nordeste;PE;VIA_PUBLICA;80 - 89;M;1;9674793
2022;Nordeste;PI;DOMICILIO;40 - 49;M;1;3289290
2022;Nordeste;PI;DOMICILIO;50 - 59;F;1;3289290
2022;Nordeste;PI;DOMICILIO;60 - 69;F;3;3289290
2022;Nordeste;PI;DOMICILIO;60 - 69;M;1;3289290
2022;Nordeste;PI;DOMICILIO;70 - 79;F;1;3289290
2022;Nordeste;PI;DOMICILIO;70 - 79;M;2;3289290
2022;Nordeste;PI;DOMICILIO;80 - 89;F;5;3289290
2022;Nordeste;PI;DOMICILIO;80 - 89;M;3;3289290
2022;Nordeste;PI;DOMICILIO;90 - 99;F;3;3289290
2022;Nordeste;PI;DOMICILIO;90 - 99;M;3;3289290
2022;Nordeste;PI;DOMICILIO;> 100;F;2;3289290
2022;Nordeste;PI;HOSPITAL;10 - 19;F;1;3289290
2022;Nordeste;PI;HOSPITAL;10 - 19;M;1;3289290
2022;Nordeste;PI;HOSPITAL;20 - 29;F;3;3289290
2022;Nordeste;PI;HOSPITAL;20 - 29;M;7;3289290
2022;Nordeste;PI;HOSPITAL;30 - 39;F;6;3289290
2022;Nordeste;PI;HOSPITAL;30 - 39;M;10;3289290
2022;Nordeste;PI;HOSPITAL;40 - 49;F;5;3289290
2022;Nordeste;PI;HOSPITAL;40 - 49;M;9;3289290
2022;Nordeste;PI;HOSPITAL;50 - 59;F;9;3289290
2022;Nordeste;PI;HOSPITAL;50 - 59;M;20;3289290
2022;Nordeste;PI;HOSPITAL;60 - 69;F;27;3289290
2022;Nordeste;PI;HOSPITAL;60 - 69;M;26;3289290
2022;Nordeste;PI;HOSPITAL;70 - 79;F;27;3289290
2022;Nordeste;PI;HOSPITAL;70 - 79;M;46;3289290
2022;Nordeste;PI;HOSPITAL;80 - 89;F;39;3289290
2022;Nordeste;PI;HOSPITAL;80 - 89;M;49;3289290
2022;Nordeste;PI;HOSPITAL;90 - 99;F;19;3289290
2022;Nordeste;PI;HOSPITAL;90 - 99;M;20;3289290
2022;Nordeste;PI;HOSPITAL;< 9;F;1;3289290
2022;Nordeste;PI;HOSPITAL;< 9;M;2;3289290
2022;Nordeste;PI;HOSPITAL;> 100;F;3;3289290
2022;Nordeste;PI;HOSPITAL;> 100;M;4;3289290
2022;Nordeste;PI;HOSPITAL;N/I;M;1;3289290
2022;Nordeste;PI;IGNORADO;80 - 89;M;1;3289290
2022;Nordeste;PI;OUTROS_SERVICOS_SAUDE;40 - 49;M;1;3289290
2022;Nordeste;PI;OUTROS_SERVICOS_SAUDE;70 - 79;F;1;3289290
2022;Nordeste;PI;OUTROS_SERVICOS_SAUDE;90 - 99;F;2;3289290
2022;Nordeste;RN;DOMICILIO;60 - 69;F;1;3560903
2022;Nordeste;RN;DOMICILIO;70 - 79;F;2;3560903
2022;Nordeste;RN;DOMICILIO;70 - 79;M;1;3560903
2022;Nordeste;RN;DOMICILIO;80 - 89;F;1;3560903
2022;Nordeste;RN;DOMICILIO;80 - 89;M;3;3560903
2022;Nordeste;RN;DOMICILIO;90 - 99;F;5;3560903
2022;Nordeste;RN;DOMICILIO;90 - 99;M;2;3560903
2022;Nordeste;RN;DOMICILIO;> 100;F;1;3560903
2022;Nordeste;RN;HOSPITAL;10 - 19;M;2;3560903
2022;Nordeste;RN;HOSPITAL;20 - 29;F;6;3560903
2022;Nordeste;RN;HOSPITAL;20 - 29;M;4;3560903
2022;Nordeste;RN;HOSPITAL;30 - 39;F;9;3560903
2022;Nordeste;RN;HOSPITAL;30 - 39;M;6;3560903
2022;Nordeste;RN;HOSPITAL;40 - 49;F;16;3560903
2022;Nordeste;RN;HOSPITAL;40 - 49;M;22;3560903
2022;Nordeste;RN;HOSPITAL;50 - 59;F;14;3560903
2022;Nordeste;RN;HOSPITAL;50 - 59;M;21;3560903
2022;Nordeste;RN;HOSPITAL;60 - 69;F;26;3560903
2022;Nordeste;RN;HOSPITAL;60 - 69;M;57;3560903
2022;Nordeste;RN;HOSPITAL;70 - 79;F;51;3560903
2022;Nordeste;RN;HOSPITAL;70 - 79;M;35;3560903
2022;Nordeste;RN;HOSPITAL;80 - 89;F;78;3560903
2022;Nordeste;RN;HOSPITAL;80 - 89;M;71;3560903
2022;Nordeste;RN;HOSPITAL;90 - 99;F;38;3560903
2022;Nordeste;RN;HOSPITAL;90 - 99;M;25;3560903
2022;Nordeste;RN;HOSPITAL;< 9;F;3;3560903
2022;Nordeste;RN;HOSPITAL;< 9;M;3;3560903
2022;Nordeste;RN;HOSPITAL;> 100;F;6;3560903
2022;Nordeste;RN;HOSPITAL;> 100;M;1;3560903
2022;Nordeste;RN;IGNORADO;40 - 49;F;1;3560903
2022;Nordeste;RN;IGNORADO;60 - 69;F;1;3560903
2022;Nordeste;RN;IGNORADO;70 - 79;M;1;3560903
2022;Nordeste;RN;IGNORADO;> 100;F;1;3560903
2022;Nordeste;RN;OUTRO;60 - 69;F;1;3560903
2022;Nordeste;RN;OUTRO;80 - 89;F;1;3560903
2022;Nordeste;RN;OUTRO;80 - 89;M;2;3560903
2022;Nordeste;RN;OUTROS_SERVICOS_SAUDE;30 - 39;F;1;3560903
2022;Nordeste;RN;OUTROS_SERVICOS_SAUDE;30 - 39;M;1;3560903
2022;Nordeste;RN;OUTROS_SERVICOS_SAUDE;40 - 49;F;1;3560903
2022;Nordeste;RN;OUTROS_SERVICOS_SAUDE;50 - 59;F;1;3560903
2022;Nordeste;RN;OUTROS_SERVICOS_SAUDE;60 - 69;F;1;3560903
2022;Nordeste;RN;OUTROS_SERVICOS_SAUDE;60 - 69;M;2;3560903
2022;Nordeste;RN;OUTROS_SERVICOS_SAUDE;70 - 79;F;2;3560903
2022;Nordeste;RN;OUTROS_SERVICOS_SAUDE;70 - 79;M;4;3560903
2022;Nordeste;RN;OUTROS_SERVICOS_SAUDE;80 - 89;F;6;3560903
2022;Nordeste;RN;OUTROS_SERVICOS_SAUDE;80 - 89;M;2;3560903
2022;Nordeste;RN;OUTROS_SERVICOS_SAUDE;90 - 99;F;2;3560903
2022;Nordeste;RN;OUTROS_SERVICOS_SAUDE;> 100;F;1;3560903
2022;Nordeste;RN;VIA_PUBLICA;10 - 19;M;1;3560903
2022;Nordeste;SE;DOMICILIO;20 - 29;M;1;2338474
2022;Nordeste;SE;DOMICILIO;40 - 49;F;1;2338474
2022;Nordeste;SE;DOMICILIO;40 - 49;M;1;2338474
2022;Nordeste;SE;DOMICILIO;50 - 59;F;1;2338474
2022;Nordeste;SE;DOMICILIO;50 - 59;M;1;2338474
2022;Nordeste;SE;DOMICILIO;60 - 69;F;3;2338474
2022;Nordeste;SE;DOMICILIO;60 - 69;M;5;2338474
2022;Nordeste;SE;DOMICILIO;70 - 79;M;2;2338474
2022;Nordeste;SE;DOMICILIO;80 - 89;F;3;2338474
2022;Nordeste;SE;DOMICILIO;80 - 89;M;3;2338474
2022;Nordeste;SE;DOMICILIO;90 - 99;F;1;2338474
2022;Nordeste;SE;DOMICILIO;90 - 99;M;2;2338474
2022;Nordeste;SE;DOMICILIO;< 9;M;1;2338474
2022;Nordeste;SE;DOMICILIO;> 100;M;1;2338474
2022;Nordeste;SE;HOSPITAL;20 - 29;F;2;2338474
2022;Nordeste;SE;HOSPITAL;20 - 29;M;2;2338474
2022;Nordeste;SE;HOSPITAL;30 - 39;F;2;2338474
2022;Nordeste;SE;HOSPITAL;30 - 39;M;3;2338474
2022;Nordeste;SE;HOSPITAL;40 - 49;F;6;2338474
2022;Nordeste;SE;HOSPITAL;40 - 49;M;6;2338474
2022;Nordeste;SE;HOSPITAL;50 - 59;F;6;2338474
2022;Nordeste;SE;HOSPITAL;50 - 59;M;12;2338474
2022;Nordeste;SE;HOSPITAL;60 - 69;F;15;2338474
2022;Nordeste;SE;HOSPITAL;60 - 69;M;18;2338474
2022;Nordeste;SE;HOSPITAL;70 - 79;F;29;2338474
2022;Nordeste;SE;HOSPITAL;70 - 79;M;27;2338474
2022;Nordeste;SE;HOSPITAL;80 - 89;F;34;2338474
2022;Nordeste;SE;HOSPITAL;80 - 89;M;28;2338474
2022;Nordeste;SE;HOSPITAL;90 - 99;F;13;2338474
2022;Nordeste;SE;HOSPITAL;90 - 99;M;5;2338474
2022;Nordeste;SE;HOSPITAL;< 9;F;1;2338474
2022;Nordeste;SE;HOSPITAL;< 9;M;6;2338474
2022;Nordeste;SE;HOSPITAL;> 100;F;1;2338474
2022;Nordeste;SE;HOSPITAL;> 100;M;2;2338474
2022;Nordeste;SE;HOSPITAL;N/I;M;1;2338474
2022;Nordeste;SE;OUTRO;60 - 69;F;1;2338474
2022;Nordeste;SE;OUTRO;80 - 89;M;1;2338474
2022;Nordeste;SE;OUTRO;90 - 99;F;1;2338474
2022;Nordeste;SE;OUTROS_SERVICOS_SAUDE;30 - 39;M;1;2338474
2022;Nordeste;SE;OUTROS_SERVICOS_SAUDE;40 - 49;F;1;2338474
2022;Nordeste;SE;OUTROS_SERVICOS_SAUDE;40 - 49;M;1;2338474
2022;Nordeste;SE;OUTROS_SERVICOS_SAUDE;50 - 59;M;3;2338474
2022;Nordeste;SE;OUTROS_SERVICOS_SAUDE;60 - 69;M;3;2338474
2022;Nordeste;SE;OUTROS_SERVICOS_SAUDE;70 - 79;F;3;2338474
2022;Nordeste;SE;OUTROS_SERVICOS_SAUDE;70 - 79;M;1;2338474
2022;Nordeste;SE;OUTROS_SERVICOS_SAUDE;80 - 89;F;4;2338474
2022;Nordeste;SE;OUTROS_SERVICOS_SAUDE;80 - 89;M;4;2338474
2022;Nordeste;SE;OUTROS_SERVICOS_SAUDE;90 - 99;F;4;2338474
2022;Nordeste;SE;OUTROS_SERVICOS_SAUDE;90 - 99;M;2;2338474
2022;Norte;AC;DOMICILIO;90 - 99;F;1;906876
2022;Norte;AC;DOMICILIO;90 - 99;M;1;906876
2022;Norte;AC;HOSPITAL;10 - 19;F;1;906876
2022;Norte;AC;HOSPITAL;20 - 29;F;1;906876
2022;Norte;AC;HOSPITAL;30 - 39;F;2;906876
2022;Norte;AC;HOSPITAL;40 - 49;F;3;906876
2022;Norte;AC;HOSPITAL;40 - 49;M;5;906876
2022;Norte;AC;HOSPITAL;50 - 59;F;7;906876
2022;Norte;AC;HOSPITAL;50 - 59;M;3;906876
2022;Norte;AC;HOSPITAL;60 - 69;F;16;906876
2022;Norte;AC;HOSPITAL;60 - 69;M;11;906876
2022;Norte;AC;HOSPITAL;70 - 79;F;9;906876
2022;Norte;AC;HOSPITAL;70 - 79;M;22;906876
2022;Norte;AC;HOSPITAL;80 - 89;F;17;906876
2022;Norte;AC;HOSPITAL;80 - 89;M;22;906876
2022;Norte;AC;HOSPITAL;90 - 99;F;9;906876
2022;Norte;AC;HOSPITAL;90 - 99;M;4;906876
2022;Norte;AC;HOSPITAL;< 9;M;3;906876
2022;Norte;AC;OUTRO;70 - 79;F;1;906876
2022;Norte;AC;OUTRO;70 - 79;M;1;906876
2022;Norte;AC;OUTROS_SERVICOS_SAUDE;90 - 99;M;1;906876
2022;Norte;AM;DOMICILIO;40 - 49;M;2;4269995
2022;Norte;AM;DOMICILIO;50 - 59;M;1;4269995
2022;Norte;AM;DOMICILIO;60 - 69;M;3;4269995
2022;Norte;AM;DOMICILIO;70 - 79;F;1;4269995
2022;Norte;AM;DOMICILIO;70 - 79;M;3;4269995
2022;Norte;AM;DOMICILIO;80 - 89;F;2;4269995
2022;Norte;AM;DOMICILIO;80 - 89;M;2;4269995
2022;Norte;AM;DOMICILIO;90 - 99;F;2;4269995
2022;Norte;AM;DOMICILIO;90 - 99;M;2;4269995
2022;Norte;AM;DOMICILIO;< 9;F;1;4269995
2022;Norte;AM;HOSPITAL;10 - 19;F;1;4269995
2022;Norte;AM;HOSPITAL;10 - 19;M;2;4269995
2022;Norte;AM;HOSPITAL;20 - 29;F;2;4269995
2022;Norte;AM;HOSPITAL;20 - 29;M;2;4269995
2022;Norte;AM;HOSPITAL;30 - 39;F;5;4269995
2022;Norte;AM;HOSPITAL;30 - 39;M;3;4269995
2022;Norte;AM;HOSPITAL;40 - 49;F;9;4269995
2022;Norte;AM;HOSPITAL;40 - 49;I;1;4269995
2022;Norte;AM;HOSPITAL;40 - 49;M;7;4269995
2022;Norte;AM;HOSPITAL;50 - 59;F;9;4269995
2022;Norte;AM;HOSPITAL;50 - 59;M;18;4269995
2022;Norte;AM;HOSPITAL;60 - 69;F;18;4269995
2022;Norte;AM;HOSPITAL;60 - 69;M;26;4269995
2022;Norte;AM;HOSPITAL;70 - 79;F;38;4269995
2022;Norte;AM;HOSPITAL;70 - 79;M;35;4269995
2022;Norte;AM;HOSPITAL;80 - 89;F;43;4269995
2022;Norte;AM;HOSPITAL;80 - 89;M;34;4269995
2022;Norte;AM;HOSPITAL;90 - 99;F;18;4269995
2022;Norte;AM;HOSPITAL;90 - 99;M;22;4269995
2022;Norte;AM;HOSPITAL;< 9;F;3;4269995
2022;Norte;AM;HOSPITAL;< 9;M;3;4269995
2022;Norte;AM;HOSPITAL;> 100;F;3;4269995
2022;Norte;AM;OUTRO;20 - 29;M;1;4269995
2022;Norte;AM;OUTRO;30 - 39;F;1;4269995
2022;Norte;AM;OUTRO;30 - 39;M;1;4269995
2022;Norte;AM;OUTRO;40 - 49;M;1;4269995
2022;Norte;AM;OUTRO;50 - 59;F;1;4269995
2022;Norte;AM;OUTRO;50 - 59;M;1;4269995
2022;Norte;AM;OUTRO;60 - 69;F;2;4269995
2022;Norte;AM;OUTRO;60 - 69;M;3;4269995
2022;Norte;AM;OUTRO;70 - 79;M;6;4269995
2022;Norte;AM;OUTRO;80 - 89;F;3;4269995
2022;Norte;AM;OUTRO;80 - 89;M;10;4269995
2022;Norte;AM;OUTRO;> 100;M;1;4269995
2022;Norte;AP;DOMICILIO;70 - 79;M;2;877613
2022;Norte;AP;HOSPITAL;20 - 29;F;2;877613
2022;Norte;AP;HOSPITAL;30 - 39;F;2;877613
2022;Norte;AP;HOSPITAL;30 - 39;M;1;877613
2022;Norte;AP;HOSPITAL;40 - 49;F;2;877613
2022;Norte;AP;HOSPITAL;40 - 49;M;4;877613
2022;Norte;AP;HOSPITAL;50 - 59;F;2;877613
2022;Norte;AP;HOSPITAL;50 - 59;M;6;877613
2022;Norte;AP;HOSPITAL;60 - 69;F;2;877613
2022;Norte;AP;HOSPITAL;60 - 69;M;6;877613
2022;Norte;AP;HOSPITAL;70 - 79;F;5;877613
2022;Norte;AP;HOSPITAL;70 - 79;M;5;877613
2022;Norte;AP;HOSPITAL;80 - 89;F;10;877613
2022;Norte;AP;HOSPITAL;80 - 89;M;6;877613
2022;Norte;AP;HOSPITAL;90 - 99;F;1;877613
2022;Norte;AP;HOSPITAL;90 - 99;M;2;877613
2022;Norte;AP;HOSPITAL;< 9;M;2;877613
2022;Norte;AP;OUTROS_SERVICOS_SAUDE;50 - 59;F;1;877613
2022;Norte;AP;OUTROS_SERVICOS_SAUDE;50 - 59;M;2;877613
2022;Norte;AP;OUTROS_SERVICOS_SAUDE;60 - 69;M;1;877613
2022;Norte;AP;OUTROS_SERVICOS_SAUDE;80 - 89;M;1;877613
2022;Norte;AP;OUTROS_SERVICOS_SAUDE;90 - 99;M;1;877613
2022;Norte;AP;OUTROS_SERVICOS_SAUDE;> 100;F;1;877613
2022;Norte;PA;DOMICILIO;30 - 39;M;1;8777124
2022;Norte;PA;DOMICILIO;60 - 69;F;1;8777124
2022;Norte;PA;DOMICILIO;60 - 69;M;1;8777124
2022;Norte;PA;DOMICILIO;70 - 79;F;2;8777124
2022;Norte;PA;DOMICILIO;70 - 79;M;3;8777124
2022;Norte;PA;DOMICILIO;80 - 89;F;2;8777124
2022;Norte;PA;DOMICILIO;80 - 89;M;6;8777124
2022;Norte;PA;DOMICILIO;90 - 99;F;3;8777124
2022;Norte;PA;DOMICILIO;90 - 99;M;2;8777124
2022;Norte;PA;DOMICILIO;> 100;M;1;8777124
2022;Norte;PA;HOSPITAL;10 - 19;F;1;8777124
2022;Norte;PA;HOSPITAL;10 - 19;M;1;8777124
2022;Norte;PA;HOSPITAL;20 - 29;F;6;8777124
2022;Norte;PA;HOSPITAL;20 - 29;M;9;8777124
2022;Norte;PA;HOSPITAL;30 - 39;F;9;8777124
2022;Norte;PA;HOSPITAL;30 - 39;M;15;8777124
2022;Norte;PA;HOSPITAL;40 - 49;F;14;8777124
2022;Norte;PA;HOSPITAL;40 - 49;M;29;8777124
2022;Norte;PA;HOSPITAL;50 - 59;F;33;8777124
2022;Norte;PA;HOSPITAL;50 - 59;M;37;8777124
2022;Norte;PA;HOSPITAL;60 - 69;F;53;8777124
2022;Norte;PA;HOSPITAL;60 - 69;M;70;8777124
2022;Norte;PA;HOSPITAL;70 - 79;F;51;8777124
2022;Norte;PA;HOSPITAL;70 - 79;M;104;8777124
2022;Norte;PA;HOSPITAL;80 - 89;F;64;8777124
2022;Norte;PA;HOSPITAL;80 - 89;M;94;8777124
2022;Norte;PA;HOSPITAL;90 - 99;F;28;8777124
2022;Norte;PA;HOSPITAL;90 - 99;M;35;8777124
2022;Norte;PA;HOSPITAL;< 9;F;2;8777124
2022;Norte;PA;HOSPITAL;< 9;M;7;8777124
2022;Norte;PA;HOSPITAL;> 100;F;1;8777124
2022;Norte;PA;HOSPITAL;> 100;M;3;8777124
2022;Norte;PA;IGNORADO;70 - 79;F;1;8777124
2022;Norte;PA;IGNORADO;70 - 79;M;2;8777124
2022;Norte;PA;IGNORADO;80 - 89;F;1;8777124
2022;Norte;PA;IGNORADO;90 - 99;M;1;8777124
2022;Norte;PA;OUTRO;20 - 29;M;1;8777124
2022;Norte;PA;OUTRO;30 - 39;F;2;8777124
2022;Norte;PA;OUTRO;60 - 69;M;2;8777124
2022;Norte;PA;OUTRO;80 - 89;M;1;8777124
2022;Norte;PA;OUTROS_SERVICOS_SAUDE;20 - 29;M;1;8777124
2022;Norte;PA;OUTROS_SERVICOS_SAUDE;40 - 49;F;1;8777124
2022;Norte;PA;OUTROS_SERVICOS_SAUDE;40 - 49;M;2;8777124
2022;Norte;PA;OUTROS_SERVICOS_SAUDE;50 - 59;F;3;8777124
2022;Norte;PA;OUTROS_SERVICOS_SAUDE;60 - 69;F;3;8777124
2022;Norte;PA;OUTROS_SERVICOS_SAUDE;60 - 69;M;8;8777124
2022;Norte;PA;OUTROS_SERVICOS_SAUDE;70 - 79;F;4;8777124
2022;Norte;PA;OUTROS_SERVICOS_SAUDE;70 - 79;M;1;8777124
2022;Norte;PA;OUTROS_SERVICOS_SAUDE;80 - 89;F;9;8777124
